Name,Comment,Time,Likes,Reply Count
ArchCancer,"org indo makin naik taraf hidupnya, mobil 400 500 jutaan seperti ini bs laris manis... semoga indonesia makin maju...",2022-11-21T23:07:45Z,129,37
WHAT WHERE HOW FEATURE,Aroma highlander...Better impression.,2022-11-21T23:07:12Z,0,0
Bozwezen media info,Semoga nasibnya tidak seperti Avanza penggerak roda depan,2022-11-21T23:06:39Z,0,0
Cipta Mahendra,Sekilas mirip outlander ya..,2022-11-21T23:06:12Z,0,0
Bang Baho,"Tipe Hybrid ini sepertinya tidak akan lama masanya, tidak lebih 10 tahun, tidak seperti pendahulunya yg menggunakan mesin bensin/diesel, knp?! Karena Era mesin full listrik/baterai akan segera tiba, suatu saat BBM akan sangat mahal dan langka.",2022-11-21T23:03:42Z,1,0
Ocid Saputra,"tetap semangat om fitra, swmoga sehat selalu. masih bermimpi memiliki kijang toyota inova  seri terbaru ini, alhamdulillah masih kurawat kijang lgx 2000 cc thn.2003 ampe sekararang bru ganti ban 1 x kinclonk 😁🤗",2022-11-21T23:01:49Z,2,0
ArchCancer,masih setia ama grand sedona diesel,2022-11-21T22:59:12Z,0,0
Mohammad Kurnia Suranata,RWD semakin ditinggalkan krn alasan tertentu... Apakah rush terios fortuner akan mengikuti?,2022-11-21T22:58:40Z,0,0
tes 123,"Kalo ketemu di jalan, kita asepin dulu lah ini anak baru 😅",2022-11-21T22:58:04Z,0,0
Silphie Mingky,Mobil kluarga trnyaman..mmng innova ter the best..wat mudik manteb bgt..😌😌,2022-11-21T22:57:59Z,0,0
AANJAY,Kalau hybrid kena ganjil genap ngga sih?,2022-11-21T22:56:07Z,0,3
Wan Doyo,"Agak kecewa sih karena pakai CVT dan penggerak depan.<br><br>Sepertinya jd merubah cara berkendara membawa Innova, harus bener2 penyesuaian lagi sih.",2022-11-21T22:55:57Z,0,0
fatcrruise,Pas gempa ya,2022-11-21T22:54:05Z,0,0
Prasetya Agusti,Diadu sama expander cross dan KIA Carens seru kayaknya,2022-11-21T22:51:03Z,0,0
Pecinta Sholawat Nabi MUHAMMAD,Om tes drive janrak panjang om,2022-11-21T22:50:53Z,0,0
Reka Graha,Ya Begitulah Atoyot. Memonopoli dr dulu. Semoga Tahta nya Cepet Di Ganti Merk Baru Mobil Listrik.,2022-11-21T22:50:49Z,0,0
jamur jogja,"Mau apapun bentuknya, kalo kijang pasti laku",2022-11-21T22:50:04Z,0,0
Irfan Indra kuswardani,Belakangnya mirip kaya rush🤣🤣🤣🤣🤣,2022-11-21T22:49:10Z,0,0
leonardo lingga,lebih tepatnya kelewat mahal utk kijang wkwk,2022-11-21T22:47:27Z,0,0
ankush samant,Ternyata kita sependapat ya Om.<br>Sama saya juga lebih suka interiornya dari pada exteriornya 🤣🤣😍,2022-11-21T22:46:34Z,5,0
Arwin Fammi,Kira2 kisaran brp pajak pertahunnya ya,2022-11-21T22:46:26Z,0,0
Sigit Pramono,Alangkah baiknya dijeda dulu buat sholat,2022-11-21T22:44:56Z,0,0
Taufiq Rahman,Pingin..,2022-11-21T22:44:27Z,0,0
Nugroho Syam,siap&quot; reboun diesel harga second selangit,2022-11-21T22:43:23Z,0,0
Gian Evander,Liat2 .suka nih. Ra ndue duit,2022-11-21T22:41:15Z,0,0
Shaffi Mr,Mix Rush sm avanza biasa banget design nya,2022-11-21T22:40:20Z,0,0
Ca Vi,Kok bagiab belakan mirip punya corolla hybrid ya...apa cuma ganti moncong aj....,2022-11-21T22:39:16Z,0,0
Muhammad A Bahraq,"The Dashboard is not futuristic, too crowded.",2022-11-21T22:39:12Z,0,0
Harry Putra,Cetak baru trs,2022-11-21T22:37:00Z,0,0
Rajik retak,Mirip xl7 grill nya,2022-11-21T22:36:49Z,0,0
Rulandika Fajar Putra,Seandainya innova zenix 2.0 bensin konven dikasih intercooler turbo spec honda crv mungkin tenaganya hampir mendekati fortuner 2.8,2022-11-21T22:36:28Z,0,0
Rudy Saputra,Semakin keren semakin mahal toyota,2022-11-21T22:36:03Z,0,0
Trihat Official,"SALAH,!... KELEWAT MAHAL UNTUK KIJANG!..... BUANG AJA kata Kijang nya.. Karena akan kijang akan  kebayang DOYOK!",2022-11-21T22:35:33Z,0,0
Akbar Tan,Semoga Allah memberikan rejeki yang luas agar bisa meemiliki mobil ini .. aamiin,2022-11-21T22:33:33Z,0,0
yudhistira rick,Kaca belakang no 3 sangat jelek,2022-11-21T22:30:48Z,0,0
Keenan Ghazi,om fitra. tolong dong yg tipe g nya,2022-11-21T22:30:45Z,0,0
PalorongiID,FWD ?<br>Hm. .Akankah senasib AVANZA FWD?,2022-11-21T22:28:49Z,0,0
Alvian Dolpin,Pecinta diesel apakabar😂,2022-11-21T22:28:47Z,0,0
Reza Syauqi Falasev,"Terimakasih mobil cina dan korea, berkat kalian toyota mau memberu lebih lagi apalagi innova..",2022-11-21T22:28:28Z,0,0
Deadwood21+,Kijang Innova Zenix keluar<br><br>Warga Motuba : saatnya menempelkan stiker Motuba di Innova rebornku Mbah,2022-11-21T22:27:58Z,0,0
Safira Eka rahmania Rara,Kelewat canggih?? Hmm maybe<br>Kelewat Mahal .... Fact,2022-11-21T22:27:25Z,0,0
wkwkwkwkwkwkwkwkwkwkwkwkwwk,Hybrid memang lebih irit dan ramah lingkungan dibandingkan diesel ataupun bensin turbo sekalipun tetapi perawatannya ketika sudah diatas 3 tahun pakai atau 100 ribu kilometer sangat mahal terutama jika baterai hybridnya rusak bisa amsyong puluhan sampai ratusan juta apalagi ini hybrid versi paling baru sebagai gambaran camry hybrid 2012 baterainya 60 juta,2022-11-21T22:26:19Z,0,1
Nanang Setyawan,"Teknologi baru mesin bensin plus EV dalkot <a href=""https://www.youtube.com/watch?v=9IuEx6ACJQM&amp;t=1m20s"">1:20</a> solar lewat iritnya, lewat tenaganya, pasti laris , mudah2an di pake nanjak tidak lemot/ kalo gak pake momen malah gak kuat kayak all new avanza/velos.",2022-11-21T22:18:15Z,1,0
AutoMedia,Toyota Kijang Rush Innova 😃😃😁,2022-11-21T22:17:36Z,0,0
Chevi Indrayadi,"Mirip ertiga, pantat mirip xpander 🤣",2022-11-21T22:17:09Z,0,0
Adi Herwan,Tatap yg terkeren mobil ESEMKA karena ada fitur Stealth yg jauh lebih dari F35 Amerika dan SU 57 rusia,2022-11-21T22:16:13Z,0,0
Taba8 Desember,Moga semua pada bisa beli cash,2022-11-21T22:16:07Z,0,0
Suby-Ina Official,Setuju Om... it&#39;s revolusi.... kerennn Innova.... cintaa...,2022-11-21T22:16:02Z,1,0
Singel Fighter,Selalu menanti riview dr om kece ini.<br>Sehat selalu om dan tim.🤲<br>Semoga suatu hari nanti bs foto sama om 🙏,2022-11-21T22:15:39Z,12,0
Little Zafran,Itu innova apa Rush 😂😂😂,2022-11-21T22:14:41Z,0,0
Reza Tianto,🙈FWD,2022-11-21T22:14:25Z,0,0
Farid Subianto,Bentar lagi akan jadi mobil dinas pemerintah 😄,2022-11-21T22:12:16Z,0,0
Riady CS,Mobil ini adalah tanda bahwa Kijang Sudah Mati,2022-11-21T22:10:27Z,0,0
mohamad khozin,Keren bgt smph...full panoramik..sdgkan sang kaka blm ada.,2022-11-21T22:07:25Z,0,0
Iwanyells,Laku laku ...orang kita kok... ekonomi sulit hanya politik...<br>6bulan lagi di Jatim pasti banyak yg berseliweran di jalan gang bahkan di desa... ingat ekonomi sulit dan bensin naik cuma politik....,2022-11-21T22:06:16Z,0,0
Harry 120,belakang nya kek terrios,2022-11-21T22:03:25Z,0,0
Bagoes Trans Group,Sayang sekali ga ada disel,2022-11-21T22:03:14Z,0,0
DkUpdate,Semakin banyak bermunculan mobil² baru dengan teknologi yang sudah sangat modern. Semoga bisa kebeli Inova suatu saat nanti. Sementara masih bertahan dengan Mitsubishi kuda diesel,2022-11-21T22:03:01Z,16,0
Christian Dika,mesiinya keliatan berantakan ga serapi innova sebelumnya,2022-11-21T22:02:45Z,0,0
MIPTAHUL ISMA,Sudah terlanjur cinta sama innova diesel 😁,2022-11-21T22:01:01Z,7,1
Muhamad Ibrahim,Gara gara Wuling dan Hyundai permobilan tanah air menjadi revolusioner,2022-11-21T22:00:43Z,0,0
hha h,tidak ada manual fwd yang matic cvt tenaga ya lebih besar tapi wkwkwk yaudah lah pasar rwd mungkin sisa Fortuner dan rush itupun mau stop ya beli confero aja😆,2022-11-21T21:58:39Z,0,0
Edi Truck64,"Hadir bosqu fitra eri buat nyimak kegiatan anda, salam hormatku bosqu, semoga sehat selalu dan di lancarkan rezekinya🙏🤝",2022-11-21T21:57:28Z,0,0
Rinaldi Maulana,Monokoc sama leader frame enak mana ? Apa ini se enak rebornkah kaki kaki sama suspensinya ?,2022-11-21T21:56:12Z,0,1
Martin Tin,⭐⭐⭐⭐⭐,2022-11-21T21:54:30Z,0,0
Malik Mayla,"Jadi tambah gagah, seperti SUV...Nice👍👍👍",2022-11-21T21:54:19Z,1,0
JULI OS CODE,Kijang memang mobil favorit keluarga,2022-11-21T21:49:38Z,1,0
Ronald Sitohang,pasti ni produk gagal terlalu ribet uda macam wuling  ancur mina 😀😀😀😀,2022-11-21T21:49:22Z,0,0
Mr.Quotes 81,Bagian depannya seperti wajah beruang yang sedang Marah😁😁,2022-11-21T21:49:21Z,0,0
Naufal Fadhlurrahman,yg tipe Q hybrid tss cuman ada yg captain chair ya? atau ada yg bench seat juga di barus keduanya?,2022-11-21T21:48:06Z,0,0
文夫岸田,"Loh loh loh baru skarang kasih full fitur , jangan jngn harganya dinaikin!?? Udah kecewa dengan Jepang! banyak kartel Industrinya minim fiture lebih baik mobil Korea Selatan udah sekelas dengan Eropa dan full fiture seperti Hyundai Palisade, Hyundai Creta, KIA Carnival 2022 sudah dapat akselarasi kencang, mesin kelas eropa, spare part sudah mulai banyak beredar diseluruh Indonesia<br><br>Kabinnya juga terang karena banyak mobil korea menggunakan Sun roft sperti mobil Eropa. Korea Selatan banyak kerjasama dengan BMW Jerman. Sampai saat ini gua masih pnya mobil Jepang tapi pelan2 mobil baru yang gua beli sekarang mobil buatan Korea Selatan karena akomodatif , akselarasi kencang dan irit<br><br>Gua bukan sales mobil korea dan anti Jepang tapi gua kecewa dengan mobil Jepang banyak kartelnya sama sperti kasus Honda dan Yamaha baru baru ini",2022-11-21T21:43:29Z,0,0
Azr Kollor,Sedikit kecewa diesel ga ada,2022-11-21T21:42:02Z,0,1
Wisnu Agung,Modelnya biasa aja,2022-11-21T21:41:34Z,0,0
Kharis Almi,"design jelek ? ohhhh tidak kawan ini toyota , masalah waktu sampe mobil ini banjir di jalanan",2022-11-21T21:41:11Z,0,0
Bounkera,Kami travel butuh diesel😂😂😂😂,2022-11-21T21:39:59Z,1,2
Varen Auriga Yurioshi,Abis dah pangsa pasar mobil keluarga di lahap ama si kijang 🤦‍♂️😍<br>Kijang oh kijang 👍👍,2022-11-21T21:36:20Z,1,0
khoirul ilham,Iya bang mirip veloz tampangnya 🤣,2022-11-21T21:34:58Z,0,0
FICO Mobile,RWD Lebih Mantab di segala Kondisi Jalan Di Indonesia.,2022-11-21T21:31:16Z,0,0
Riza Setink,masih tetap setia reborn diesel venturer,2022-11-21T21:30:09Z,0,0
Kailash Chevytto,Ladder frame RWD makin langka...😔,2022-11-21T21:29:41Z,0,0
Roberto Harahap,Gadak diesel alamat gk laku atoyot = bunuh diri diesel hilang,2022-11-21T21:23:30Z,0,0
Rifqi Yudho N,"Ga peduli.....hybrid panoramic roof, orang di daerah butuhnya mobil yg reliable, durable, mudah diperbaiki....jalan naik turun lebih cocok RWD, ladder frame tangguh....BUKAN MOBIL MENYE2, ini buat orang kota cocoknya",2022-11-21T21:19:07Z,0,0
fahriardians.,Bannya gabisa lebih gede dikit? masa 215 60,2022-11-21T21:10:44Z,0,3
Rahmatullah Aziz,"Terlalu mahaaaal .. sdr ery anda jgn ngojok2 org suruh beli, kasihan mereka  bel",2022-11-21T21:07:55Z,0,1
Efa Suseno,Setelah banyak pesaing mengeluarkan feature walau. Saatnya Hyundai Custo dan Wuling Victory launching kenapa harus menunggu sehingga memberikan Balue for Money dan kompetitif.,2022-11-21T21:02:42Z,0,0
M Fikri Ichsan,Saatnya era kijang travel berakhir,2022-11-21T20:58:04Z,0,0
Salman Al Farizi,Cumi² darat sudah tinggal kenangan,2022-11-21T20:55:27Z,0,0
ghora giri,Kok semakin yakin inova diesel harga nya akan menggila ya 😂,2022-11-21T20:55:06Z,5,2
Baskara Yuda Prawira,Di ganti R18 keren nih,2022-11-21T20:53:02Z,0,1
Ali Aji Sudarji,Sudah tobat rupanya.,2022-11-21T20:52:03Z,0,0
Odi Kartiko,Sekarang eps. Electric power steering.,2022-11-21T20:51:42Z,0,0
Ubp Nusantara,Reborn,2022-11-21T20:35:09Z,0,0
A M I L,Belakangnya kaya glory 560,2022-11-21T20:33:57Z,0,0
Maz Yudhie,"Maskulin ganteng, senyap di dalam, senyap juga pasti mesinnya, Alhamdulillah yg versi cumi² RWD sdh discontinue, yg halus cuma sebulan doang, setelah itu aslinya diesel muncul.",2022-11-21T20:30:35Z,0,0
Roby suriadi putra,"Girl sama poclamp depan mirip sama mazda cx, belakang mirip sama rush, ini model zenix nanti fortuner zero 🤣",2022-11-21T20:27:42Z,0,0
Mifta,bakal jadi mobil sejuta umat.,2022-11-21T20:26:17Z,3,2
Toples pecah,Udah ga RWD?,2022-11-21T20:26:07Z,0,0
Aldo Putrawibowo,Pajaknya berapa yah,2022-11-21T20:25:45Z,0,0
Yaya Yakmon,Hahahha image innova turun drastis… gara” rilis zenix… dari kejauhan ngak ada bedanya sama all new avanva…😃 lebih gagah reborn dari pada ini hehehe,2022-11-21T20:20:32Z,0,0
Wan's Wijaya,Semakin canggih = semakin banyak modul ecu = semakin banyak elektrical,2022-11-21T20:20:14Z,3,2
Anggoro Prakoso,Tetep cinta diesel... karena suara kasar dari mesin diesel terkesan lebih macho👍,2022-11-21T20:18:55Z,11,5
Dian Destiana,Itu isi penumpang 6 orang bukan 7,2022-11-21T20:18:17Z,0,6
Iwan Haniyoto,"Avanza Gen 1 = dimensi kompak (sempet punya yg Avanza Gen 2)<br>Avanza Gen terbaru = dimensi membesar, menyerupai Kijang Gen 2+3<br>Kijang Gen terbaru = dimensi makin besar, menyerupai Fortuner<br>Fortuner terbaru yg bakal hadir? = dimensi bakal seukuran Land Cruiser? 😁😁",2022-11-21T20:06:37Z,4,1
kamisato ayato,RUSH HABIS NGEGYM,2022-11-21T20:04:10Z,1,0
jack adam,Terlalu mahal harganya jauh dari kesan kijang zaman dulu,2022-11-21T20:02:32Z,0,0
Man Doank,fwd + cvt = 🤦‍♀,2022-11-21T20:00:53Z,0,1
cumimimi,Dari depan kayak ertiga.,2022-11-21T19:56:15Z,0,0
rahaditya yunianto,Saya lebih setuju disebut sebagai Innova generasi ketiga daripada kijang generasi ketujuh,2022-11-21T19:55:39Z,0,0
Fransisco Arnaldo,"Seandainya ada varian diesel, kijang semakin tiada dua nya",2022-11-21T19:52:29Z,0,0
Ekocel Arywibowo,jika saya punya duit Banyak Saya akan Beli Mobil Alpard aja. kabulkan Ya Alloh Aamiin 🤲🤲☺️,2022-11-21T19:49:36Z,0,0
Hasna Malaika,Mirip RAV4,2022-11-21T19:43:36Z,0,0
Iqbal Nakhas,Bye bye RWD &amp; Diesel 😭🤧,2022-11-21T19:37:21Z,0,0
Anton sujarwo,Sampai saat ini mobil bututpun masih blm punya...apalagi zenix..tp dr segi performanya aku emang suka innova...tp sampai saat ini blm bisa termiliki..smg saja ada rizqi yg lebih...aamiin 🤲🏻,2022-11-21T19:29:45Z,4,0
Rico Sinambela,keren bgtt,2022-11-21T19:25:53Z,0,0
MuhammadMunir,Garis design nya kayak udah bukan kijang lgi tpi ya bagus tapi sayang dieselnya itu yang ilang tetep cinta 2kd sama 2gd nya kijang si,2022-11-21T19:22:25Z,0,0
rachmat prayogo,Saya harap ada road trip dengan innova zenix ini,2022-11-21T19:20:46Z,3,2
Alja Black,Kenapa motor listriknya gak di roda belakang? Biar jadi AWD kan jadi ok tuh,2022-11-21T19:15:03Z,0,2
Laksmana Sofyan,"Aduh lope” sm kijang, krena smpt ga gt suka dngn design yg sblm ini.. tp yg ini cakep parah designnya.. dan yg pling penting irit dan lega..",2022-11-21T19:14:54Z,3,0
Zulkaida Natawisastra,Beli,2022-11-21T19:12:27Z,0,0
0909abe,Yg abu&quot; gelapnya keren....,2022-11-21T19:10:18Z,0,0
Wahyu Ardi Wijaya,Reborn diesel bakal digoreng2 hahaha krna yg baru tampangnya culun banget hahaha,2022-11-21T19:08:52Z,0,0
ega bastians,Reborn diesel bakal mahal harganya 😭😅,2022-11-21T19:05:03Z,0,0
Aldo Susanto,yah minesny cuma satu nih bang fitra. Gaada T-LINK,2022-11-21T19:03:27Z,0,0
Ba to the Cot,"Mirip avansa, Diesel ttep is the best. 👎",2022-11-21T19:02:35Z,0,0
Santiago Sapora,Ground clearance bagi sama dgn rush/brv new barulah mantap,2022-11-21T18:57:04Z,1,0
Herit Nasution,"Harga segitu, mending beli Mitsubishi Pajero, LBH bergengsi",2022-11-21T18:53:48Z,0,0
tio hoosby,nanya drod gagal paham..152 ps plus batre 113ps kenapa total cuma 186 ps ya?sedangkan torsi bs 300 an gabungan mesin ama batre nya,2022-11-21T18:52:13Z,0,0
Achmad Bahari Ilmi,Biarpun ini model terbaru tapi jujur gw pengen liat logo kijang lawas yg ada kepala kijangnya itu di sini... Atau kepala kijangnya aja dibuat emblem di grill depan macam alphard juga cocok,2022-11-21T18:46:20Z,2,0
AR,Nunggu epic journey bertiga...,2022-11-21T18:46:18Z,0,1
Opsi'Ku,"Selamat datang zenix , meskipun kami lelah di kejar target (full time) kirim part2 zenix, <br>Tp puas setelah tadi lihat wujud aslinya , <br>Semoga bisa memilikinya 😇",2022-11-21T18:45:46Z,153,18
Hendri Yanto,Innova sudah ga menarik dah ga ada fersi diesel ny,2022-11-21T18:44:50Z,0,0
elsen gautama,Innova ora diesel gak asik,2022-11-21T18:42:05Z,0,0
Nasi Padang,"Minggu depan beli ah. Aamiin, solawatin dulu",2022-11-21T18:41:11Z,0,0
Ghozi Aulia Hawali,"Goodbye Kijang, Innova Zenix sudah kehilangan seluruh identitas kijang dan tidak layak disebut kijang. KARENA KIJANG ITU LADDER FRAME, PENGGERAK BELAKANG, MESIN TR, KD DAN GD ! SUARA GERUNGAN MESIN TR YANG SANGAT MENONJOL SEBAGAI PENANDA BAHWA INI KIJANG ! Mesin Innova Zenix kalau dilihat dari figur tenaga sepertinya disinyalir kuat menggunakan mesin dan transmisi dari Voxy terlebih menggunakan steer dan instrumen cluster Voxy secara tidak langsung ini adalah Voxy ganti baju dan dikasih varian lebih banyak. Sekian",2022-11-21T18:40:37Z,0,0
jengkol..,Kocak juga manual.di.tidak ada padajal.mobil.manual itu mobil umur lebih panjang tahan dan kuat segala.medan apalagi ada manual hibrid .yakin banyak yang minat cotoh orang yang tinggal.dareh per gunungan ..kemungkinan.jalan.berlumput atau becek itu sangat di butuh kan mobil.kuat tahan banting ... <br>.,2022-11-21T18:38:35Z,0,0
Dimas Muhammad R,Namanya panjang banget jadinya all new kijang Innova zenix ev 😅 Kenapa kaga jadi kijang zenix dan kijang zenix ev,2022-11-21T18:34:35Z,0,0
My Home Surv,"Om Fitra, tolong donk review yang tipe G, jangan yg tipe tinggi2 aja, kelihatan bagus nya.. Dari rentang harga, yg paling masuk akal sih menurut saya yg tipe G Hybrid maksimal. Yg tipe lain sedikit terlalu tinggi harganya.. Memang sih Innova adalah legenda dan laris, tapi entah kenapa saya lihat harga nya sedikit &quot;kelebihan&quot;.. 🤭 Trm ksh Om Fitra..",2022-11-21T18:29:06Z,1,0
Depan Belakang,itu suara adzan kah di belakangnya?,2022-11-21T18:25:52Z,0,0
Paulus Sugito,"Mas Fitra ,Saya Kebetulan pengusaha Travel ,dab saya dapet bocoran kalau Kijang Zenix ini tidak cocok untuk long run ,dan karena Front wheeldrive saya tidak yakin di tanyakan yang kondisi living atau basah ,mohon Mas Fitra bisa test drive sehingga kita tahu kondisi konsumsi bbm dalam keadaan long run dan Tanjakan Curam license seperti kondisi jalan kalau menuju Gunung Bromo, karena saya dan teman teman travel ada penglaman kalau front whedrive sering spin terutama di tanyakan licin dan full penumpang, jadi saya memohonas Fitra video test nya dalam keadaan full penumpang dengan kondisi long run dan tanjakan tajam yang licin, karena terus terang saat ini kami cukup puas dengan Kijang edisi terdahulu yang menggunakan solar, dan sedang bingung dalam menambah armada dengan kondisi bbm bensin hybrid yang jelas dalam efisiensi dan front wheel drive yang bagi Ko dipertanyakan ,apalagi kami dapet bocoran dari Toyota sendiri kalau versi hybrid ini tidak cocok di cost juga bagi dunia usaha kami,",2022-11-21T18:25:11Z,10,4
Hafid Galih,Pennyepo** diesel tidak suka ini,2022-11-21T18:24:50Z,0,0
rendy prasetyo,mirip apanza...,2022-11-21T18:24:05Z,0,0
dayu achmad,"Bismillah semoga tahun depan bisa kebeli yang inova barong,,aamin",2022-11-21T18:23:07Z,2,0
Afdiat Pramana,"Ini adalah sebuah blunder terbesar inova,soalnya kayak avanza.hahaha",2022-11-21T18:18:46Z,0,0
ARB Channel,"Ya kebangetan klo GA MEWAH,, harga TYPE Q nya 611 juta🤣🤣🤣.<br>Buset dah,, lewat dr SETENGAH MILYAR.<br>Alm*z hybrid aja udah semi autonomous, kembalian hampir 200 jt dr mobil ini🤣🤣",2022-11-21T18:18:46Z,1,0
Aris R,"Mesin nya CVT kalau ruksak harus nguras dompet dalam2 nih,,,wkwkwww",2022-11-21T18:14:16Z,0,0
Adun,Alhamdulillah,2022-11-21T18:13:59Z,0,0
Weisnu Dewis,Kenapa tidak sedikit sabar menunggu adzan berhenti.,2022-11-21T18:11:47Z,0,0
Fery Osa,"Sayang sering dipakai taxi alias angkut, .... 🤭🤭🤭",2022-11-21T18:11:31Z,0,0
Muhammad Rahaditya,"Generasi baru penguasa cipularang, tetot tetot tetot",2022-11-21T18:09:43Z,0,0
Muh Viqram,Biasanya penggerak roda depan susah klau di tanjakan kalau ligi licin.,2022-11-21T18:09:00Z,1,0
Magic Wand,Indihe bgt desainnya 🤮,2022-11-21T18:05:21Z,0,0
dion channel,Fortuner minder liat ini..,2022-11-21T18:02:23Z,0,0
Andi Saputra Knf,Hhhh fortuner di permak ulang,2022-11-21T18:01:43Z,0,0
yy,"Wait.. yg hybrid tenaga gabungan 186 PS, 300 Nm di engine kan, on wheelnya berapa ya?<br>Reborn diesel tenaga di engine 154 PS, 367 Nm, on wheel 123 PS, 305 Nm. Setelah remap ecu jadi 225 PS, 537 Nm engine atau 187 PS, 447 Nm.",2022-11-21T18:01:38Z,0,0
Aditya r,kok sekilas kyk crv ya,2022-11-21T18:00:49Z,0,0
Reza Permana,Exterior menurut saya perpaduan Avanza Rush,2022-11-21T18:00:23Z,1,0
Zamexto Channel,"Mohon maaf, kalau saya tidak suka mobil ini karena menurut saya ini bukan lagi murni gen kijang. Meskipun ini lebih nyaman &amp; futuristik, tapi feel nya tak lagi seperti kijang. Kijang itu punya bentuk &amp; karakteristik sendiri yang bisa dibilang minim bahkan tak punya pesaing. Modernisasi itu perlu, cuma jangan sampai menghilangkan jati diri apalagi secara frontal. 🙏🙏🙏",2022-11-21T17:58:25Z,0,0
EFI Story,Ditunggu Om Fitra dan Oto Driver untuk Epic Journeynya menggunakan Innova Zenix,2022-11-21T17:57:45Z,6,0
Hakim Bondan,"Kijang telah keluar dari khittahnya saat pertama kalinya dibuat dan lupa dengan jati diri serta asal usulnya... Yg dulu konsepnya adalah mobil rakyat yg murah dan terjangkau bagi masyarakat menengah bawah, sekarang jadi mobil premium kelas papan atas.... Sangat disayangkan",2022-11-21T17:57:33Z,0,1
Jyrin Dot Tv,Terimakasih wuling<br>Berkatmu sekarng tidak pelit fitur sesuai dengan harga <br>bersaing dengan sehat customer yg akhirnya di untungkan,2022-11-21T17:57:28Z,10,3
